date,AFR,AMR,EMR,EUR,SEAR,WPR
2020-12-19,0.00034901971766999125,-0.4943974503289595,-0.027710258557429274,27.708036267279233,0.07442672104919389,-0.9128261728411312
2020-12-20,0.0003490197176700238,-0.4943974503289575,-0.027710258557428268,17.788385438988403,0.07442672104919457,-0.9128261728411269
2020-12-21,0.00034901971767000686,-0.49439745032895865,-0.02771025855742874,31.036556977104404,0.07442672104919416,-0.9128261728411303
2020-12-22,-0.07271250938791748,15.092559974788006,-2.8627821470695256,35.32574498393646,-2.040014650750617,-1.2219834950336887
2020-12-23,-0.07286762471290595,13.513489610282235,-3.00483478554274,36.62500604344199,-2.0070760495752444,-2.5534396333013674
2020-12-24,-0.07320966519679403,13.54840378542421,-2.911134679780609,35.76799345996047,-2.028802857658237,-1.6751906805594095
2020-12-25,-0.07351496723182796,15.20264496787026,-2.9144128175915154,35.79797640748753,-2.0278500583821852,-1.7059165914425143
2020-12-26,-0.07275576269969314,15.141664837966738,-2.9023929789514855,35.68803893322162,-2.0308298484997933,-1.593254918204495
2020-12-27,0.00446511139546271,-0.8656543437529445,-1.815656099569475,87.24264032461575,0.7201719652285812,-19.860781699308937
2020-12-28,-0.07783464895608357,5.542980747422702,-5.353274889649632,101.38445493984186,-1.531858843247554,-23.90862385842898
2020-12-29,-0.07842083268025721,5.999508063565048,-5.400964424753292,62.17373243363189,-1.5410969288210161,-24.163371729622824
2020-12-30,-0.0775668589439533,5.788703691628091,-5.378943480682541,101.99165905798363,-1.5368311844539346,-24.045740290954356
2020-12-31,-0.07278809567727372,13.443653802820213,-2.9320031079012314,35.958863100409474,-2.023963969493888,-1.8707899810429895
2021-01-01,-0.07475064492950384,4.981607217498157,-4.011248260419969,45.830001119379666,-1.7735091483975178,-11.986530163425392
2021-01-02,-0.07265539425832078,16.900763597823424,-2.810476839024757,14.35761415109651,-2.0521429976758183,-0.7317270365213966
2021-01-03,-0.07027478772132666,1.7139606498278743,-4.870149664833753,91.34616758884293,-1.398197403066425,-21.707445157680088
2021-01-04,-0.08122344152000521,8.642821392568148,-5.677088939840079,61.40713990449351,-1.5945858524135124,-25.638373158127813
2021-01-05,-0.08093099109878374,8.95953021739983,-5.585598404128488,58.69738793281277,-1.576645391174716,-25.149649182182163
2021-01-06,-0.08217805918522875,8.925683700504177,-5.706637165076105,67.30843047278236,-1.600309729416706,-25.796213813527167
2021-01-07,-0.0731770028538922,23.160952216003324,-2.882749014257107,35.50836864581259,-2.0353848129518783,-1.4091324854686538
2021-01-08,-0.07404466003225357,19.027328324984502,-3.636798609792293,42.40515906762273,-1.8605387899511727,-8.47682213435203
2021-01-09,-0.07265539425832084,18.16267541327826,-2.810476839024761,28.42262844496446,-2.05214299767582,-0.731727036521399
2021-01-10,-0.07534493826693403,3.4918959919781196,-5.1452576272396655,56.15289627858315,-1.516098741566186,-22.56503686734528
2021-01-11,-0.08019108634112777,10.017492642637126,-5.592914166696538,58.736073494707476,-1.5782800998884678,-25.188728509257466
2021-01-12,-0.07568547919862073,10.626816766210336,-5.186153026241623,56.42314272116676,-1.5178871242727923,-22.841589188230113
2021-01-13,-0.07802276642626446,5.499530543316771,-5.348703075867049,70.31652101653057,-1.5307568165945844,-23.884202151946436
