week,AFR,AMR,EMR,EUR,SEAR,WPR
2020-12-14,0.31926388878296885,-3.8755778287468967,-0.4832342653655726,11.03135689829483,-0.4523480778470785,-3.730132049177088
2020-12-21,-0.07372957756529178,0.04410689614364444,-2.919723534701012,104.4760417241459,-2.094462115679995,-11.646250067152886
2020-12-28,-0.37791285718611733,0.04694461318022662,-3.509422833327477,101.37221449088555,-2.4253249479995245,-12.428383690985017
2021-01-04,-1.1963609056830242,0.12460262704703645,-5.055854281686469,63.05056603685626,-3.2863665820105235,-14.366796054140464
2021-01-11,-0.17987048888978086,-1.1108848581495254,3.5656925825439143,51.86959243426481,-2.753691754190158,-15.011943567412706
2021-01-18,-0.13079789281986096,-1.287700307114488,3.190042328722748,34.446083165701346,-2.5786796272896932,-14.193956269195667
2021-01-25,-0.10896134043103144,-3.3618164493944818,3.069094198434402,29.23721068690618,-2.446396552930174,-8.677445416705211
2021-02-01,0.34927659395865446,-1.4731702830441302,-2.02975087184156,37.3946807814288,-1.583874284528472,-6.199944439108154
2021-02-08,-0.1829235636757062,-5.500274687080082,4.560792827233174,17.594689713205035,-1.279696182638572,-6.0522687848993675
2021-02-15,-0.31075889784553035,-5.095010740467428,6.112826069617287,17.526135376571673,-1.312233186185131,-9.224702383917625
2021-02-22,-0.36034252274521056,-7.018853369138453,12.55198102795185,17.280880627551674,-1.4234133952400045,-10.91049079858141
2021-03-01,-0.38199001144387834,-6.958631848495616,17.366027308942076,29.104857183165286,-1.4939845931588263,-11.074884071976717
2021-03-08,-0.4294099715558962,-6.523461220129723,23.77467795896264,26.780793853642287,-1.3077409765227426,-12.68285497003832
2021-03-15,0.08974059943628913,-8.490452916247875,31.954816780646098,27.75788340569462,-1.0661925594285406,-10.175294415466247
2021-03-22,-0.8067159351969506,-6.459748285507153,34.76091075366261,41.68502423747845,0.3407403187921531,-15.09860378379919
2021-03-29,-0.023617415807501246,-5.568310082220685,33.25071620052838,2.658095171785881,4.624440799826103,-14.918190225459945
2021-04-05,-2.2747022695227384,-0.04991524667912388,40.71870392992582,1.8464104881578935,8.182814427771614,-9.928785636214053
2021-04-12,2.7858613275093633,-7.584812511962461,26.36712688845195,4.547693068091412,8.151156900264755,-0.8377219636628485
2021-04-19,1.2171183890970794,-1.8264379864571088,25.60150195394766,-4.623096197695418,12.338792463812506,0.17267383213479107
2021-04-26,3.9952746942825006,-2.503456575746036,16.888854568230176,0.18881014484513528,31.526583850118545,0.307688334776315
2021-05-03,1.4854855462111385,-1.6224430134046488,17.713799088308495,0.8297931189313418,36.502512738026915,0.05926050825534383
2021-05-10,-0.8475621984110556,-0.013791140069486622,13.219509891222522,-8.086707034089542,62.81599914326015,-2.1499424313037636
2021-05-17,-0.10927055467303297,-0.2582821621736217,15.053934305920752,-29.228128883586827,81.49460397972254,-1.8238894490932227
2021-05-24,-0.7013159421641976,-0.014605327521479843,18.52665661348209,-39.18721396619005,58.41695992508685,-2.815197841907387
2021-05-31,0.34895788854129534,-0.35402560924587706,11.970175898711606,-29.986009930153063,24.790660631305393,0.15202858338127104
2021-06-07,0.6739585360157548,-0.2059682089245937,9.271360073633755,-34.03394022132644,18.310022319203256,0.4188760615466222
2021-06-14,6.15873999786303,-1.1169057355416236,5.6354152829454005,-29.871943616800458,12.078403551458788,6.5100432094288525
2021-06-21,4.846410815533761,-0.39163192914850437,0.6050738884290939,-26.681785745607648,9.86079336958115,7.824716459227467
2021-06-28,4.682509619080079,-0.5845156745733965,2.9109895819264358,-30.269900979482067,7.260654765387317,7.599647537960145
2021-07-05,8.827326796899968,9.382726406979884,-1.4892360562732618,-80.72325482448416,1.6565571208614973,1.9985879757764116
2021-07-12,13.021249198608249,43.53753148889639,-3.5707758243083143,-74.87689742192347,2.1399044732708488,1.535476147230746
2021-07-19,13.24519627644067,1.3520303520011974,-2.089129055637094,-26.48418317145164,3.0998023693131183,7.83663158687904
2021-07-26,17.55330272508131,-0.42377411907391166,0.7513374098908062,-17.056691566333015,4.229012544591305,10.017885136786562
2021-08-02,21.529209716874977,-4.253398873482891,3.7407133645747503,-9.712943928377015,4.894038534740121,21.955550058630486
2021-08-09,15.09212428093075,-10.609449854533292,1.8729558717429422,-36.12132992906603,3.0658251286727776,44.21849973600418
2021-08-16,2.686034485589116,-10.385736736572376,0.3224482104606727,-82.72175744427983,0.5290503703580552,52.12039719170211
2021-08-23,7.401291442316678,-16.46140105643046,-2.883942027555128,-77.90708317917107,2.0367143981789138,71.7011613298519
2021-08-30,5.0628194777924636,4.903953738956543,-4.462820005809055,-54.47853511930439,1.4212190405624725,0.7557318669172411
2021-09-06,2.3998864171027536,3.669878293241723,-1.685236724219051,-44.42737923714396,0.08754003275107906,2.7806124141440254
2021-09-13,12.08633349156997,4.562511461668056,-3.4092908418846886,-41.40746920814228,0.10882063873393404,3.7284031489602754
2021-09-20,6.860750764140269,0.013516224248839286,-3.7275619001233737,-72.19390686821656,-0.8121878916715871,27.07592596679497
2021-09-27,4.040335921394841,1.1101384612900278,-5.138604284855959,-62.141886210719434,-1.282999833687801,17.876261298986773
2021-10-04,1.8239691974541887,0.29254224265404055,-2.238009973409123,-11.66846637848186,-0.6759228556538975,15.232704972573682
2021-10-11,5.584556708743854,-10.165769329258248,-1.3514431156617956,0.1703488680148341,1.0259719682472135,11.199264875456441
2021-10-18,4.543130844874588,-7.082365815409819,-1.4893671460698112,11.745963179407916,1.1974721134379795,1.1315579909748872
2021-10-25,1.771190955048602,-5.334463063107712,-3.951006347456879,23.907618467065653,-0.5706874750365208,-1.5653230427855898
2021-11-01,5.9202703055213926,-7.137783650756664,-2.5720569035792673,45.33021872240739,1.3348009753449424,-1.4811041068459565
2021-11-08,0.3177737689055135,9.280076831583479,-8.44990480485002,0.6545630314815655,-0.1547751874168092,-6.135262903099687
