date,Africa,Asia,Europe,North America,Oceania,South America
2020-12-19,0.0,30.659740267729507,0.0,0.0,0.0,0.0
2020-12-20,0.0,20.740089439438663,0.0,0.0,0.0,0.0
2020-12-21,0.0,33.988260977554674,0.0,0.0,0.0,0.0
2020-12-22,0.0,42.40293709546252,0.0,17.2405536873495,0.0,0.0
2020-12-23,0.0,48.115249864799445,0.0,16.436870324066515,0.0,0.0
2020-12-24,0.0,44.3473204804099,0.0,15.96032730417115,0.0,0.0
2020-12-25,0.0,44.47914308277921,0.0,17.632091736128395,0.0,0.0
2020-12-26,0.0,43.9957935407584,0.0,17.505872233561515,0.0,0.0
2020-12-27,0.0,29.19870642480295,276.2772638625636,10.540616418442276,0.0,0.0
2020-12-28,0.0,38.81077118089873,232.04045098571862,20.93955788502377,0.0,0.0
2020-12-29,0.0,60.649382306748336,162.33735072948167,15.205586196985523,0.0,27.904833484496443
2020-12-30,0.0,61.8797265955286,215.5387158178386,14.914508568617004,0.0,27.627348754084757
2020-12-31,0.0,64.47223777545844,40.36505960340351,16.59142481700555,0.0,15.347548303484784
2021-01-01,0.0,64.41731169113788,94.62792310330674,19.260065728419576,0.0,7.536132916419133
2021-01-02,0.0,66.03213857016198,8.254306855590668,21.75612078938501,0.0,15.77038217839784
2021-01-03,0.0,46.26973343162906,196.087923688854,19.35022251596735,0.0,12.046360915491716
2021-01-04,0.0,57.45268419929248,168.0810710617419,19.15702939979355,0.0,31.08269432563987
2021-01-05,0.0,92.53946686325811,154.05825589144487,18.38425693509837,0.0,31.87771010086702
2021-01-06,0.0,90.36439392416445,167.03436959842486,20.37800989401194,0.0,30.62462429448406
2021-01-07,0.0,86.59646453977489,35.9740898937013,19.182788481950052,0.0,31.653079604819464
2021-01-08,0.0,84.1687316128067,72.34590623330233,21.565503581426867,0.0,29.23499838266043
2021-01-09,0.0,89.6393696111332,25.908532903978568,21.48307451852605,0.0,18.567252080166487
2021-01-10,0.0,56.727659886261264,145.0122189041825,22.580411418393204,0.0,13.563717893695337
2021-01-11,0.0,76.39119807301721,156.94994375841978,22.32024468861249,0.0,30.107093249668605
2021-01-12,0.0,106.85320443719274,139.22225089611212,21.43155635421304,0.0,29.3164819939718
2021-01-13,0.0,102.10759075189743,160.9943742166556,17.642395368990996,0.0,22.499608836854446
2021-01-14,0.0,104.0300037031166,23.066126283480042,16.194734951795354,0.0,22.293011890756155
2021-01-15,0.0,102.12956118562566,66.18891747877552,17.69676498993342,0.0,23.29599678851589
2021-01-16,0.0,92.58340773071454,15.570882377124422,16.88533492542703,0.0,20.813570818905625
2021-01-17,0.0,31.650663971761162,96.19703795685881,15.578471867613054,0.0,12.616746194671306
2021-01-18,0.0,36.64265563360358,86.27051490421275,14.795327068238578,0.0,25.4299741544015
2021-01-19,0.0,57.92123645438988,89.76832427100211,11.190432247926239,0.0,23.992244228331757
2021-01-20,0.0,48.83369560090809,88.14918584699977,14.378469054068741,0.0,22.59091734042299
2021-01-21,0.0,91.8473982008192,14.628894236539926,13.43071428599721,0.0,23.34364025282632
2021-01-22,0.0,79.84055616834758,53.63363990797207,14.19280528060556,0.0,26.949560095105003
2021-01-23,0.0,43.730898568345495,13.639703658625505,14.24957774785749,0.0,18.739028341849917
2021-01-24,0.0,17.96803013569834,89.08986165843976,14.079154193094578,0.0,11.634538339404523
2021-01-25,0.0,33.00425713741076,77.65293996396548,11.40384270345853,0.0,24.98177524288804
2021-01-26,0.0,50.082770462554485,89.92924832529864,8.702014434347815,0.0,22.415805243236434
2021-01-27,0.0,44.56354827983058,94.96704877177456,13.037156122282802,0.0,19.889337811841095
2021-01-28,0.0,45.023508146176184,13.591122279961505,11.799444233910368,0.0,19.417324349522936
2021-01-29,0.0,41.99979035699088,49.3824712577199,11.214511851718303,0.0,20.853598254169608
2021-01-30,0.0,39.815795609300324,12.001192436885884,11.734139751813135,0.0,17.843247262696103
2021-01-31,0.0,16.581106401086053,86.52350958550352,10.848334785152186,0.0,15.26369187576977
2021-02-01,0.0,30.741731380281628,85.40187679531724,9.495062018253892,0.0,21.133477331971427
2021-02-02,0.0,50.91015966903137,83.53491759234684,7.105055578821341,0.0,19.607766410474632
2021-02-03,0.0,46.20518783688889,82.21357270525334,6.6475346685989,0.0,12.434475241284096
2021-02-04,0.0,43.047178723457215,14.57009768322009,6.844320740629409,0.0,12.492359783150526
2021-02-05,0.0,41.98866513590431,39.82554378290164,8.781024762110428,0.0,16.93917914284203
2021-02-06,0.0,38.425541754299196,11.448397831988286,7.0001421973205415,0.0,17.04972269902388
2021-02-07,0.0,16.540855119758987,73.4446279165684,9.14553237084499,0.0,17.390080484516005
2021-02-08,0.0,22.308285667352248,78.74388203673705,7.906202942663685,0.0,16.893380398415935
2021-02-09,0.0,32.0261685929667,79.93528408907642,5.869123893138621,0.0,15.750279358678654
2021-02-10,0.0,25.0376310914349,89.87925886583771,6.968860290698867,7.846270168480819,12.029701538478077
2021-02-11,0.0,23.131314940711245,12.835227103940628,7.072289086758829,0.0,13.509905902421435
2021-02-12,0.0,30.514147897023353,28.050051957359386,6.342491921725705,0.0,19.65807571283011
2021-02-13,0.0,15.910410391075114,11.836657221964773,7.143327616767664,0.0,18.805559220073714
2021-02-14,0.0,11.518291490361259,77.27107538704003,8.096079521789852,0.0,16.89950983851195
2021-02-15,0.0,14.66196783944638,83.443442761554,6.599494502282961,0.0,14.868374928443117
2021-02-16,0.0,16.848762496095983,87.53048839996814,4.530517541066678,1.0699459320655664,13.231674103067517
2021-02-17,0.0,15.442318293463392,89.23984189046496,5.723972913234071,7.846270168480819,12.233303608904958
2021-02-18,0.0,13.949684478285812,13.444102988124518,9.57320177063597,0.0,14.18084579206475
2021-02-19,1.277824562884881,14.557239504713133,21.785215744757043,7.4797583503987894,0.0,18.190584675864553
2021-02-20,1.2001371156654648,13.928195399787608,13.700111088782426,9.608009387649517,0.0,16.07236038706087
2021-02-21,0.0,9.683335930757474,88.4652548151312,11.051371393187106,0.1364062145891902,15.553128199612331
2021-02-22,0.5545276404972125,22.085388712534808,87.1573840840052,8.451380611377733,0.0779464083366801,18.117465704942244
2021-02-23,0.2893187689550674,16.01862869736226,95.51091875111983,6.0145725537293755,0.7394630278260143,12.435309881609879
2021-02-24,1.1947793606848154,11.181595278145027,104.75915320292349,7.797253363903995,0.03304655323947405,11.46723569651397
2021-02-25,1.1224496684460483,11.619568371850262,16.240466848622912,9.783028368881396,0.0444965035791311,19.26518090991034
2021-02-26,1.0340467112653335,10.544719709045507,21.660805252606117,11.055900670866373,0.03073487666478955,20.64577249183844
2021-02-27,1.2858611953558552,13.037314804143133,18.172534682071355,7.9839412433859716,0.0523314795646066,18.046747430604782
2021-02-28,0.0,5.226421614172615,113.85861258990337,7.563250648599232,0.0290282273672175,18.607856158727518
2021-03-01,0.6536461076392264,9.939887796613306,110.44095593733321,7.05440398245226,3.245997665944176,21.853455231108963
2021-03-02,0.3000342789163662,12.182444589423827,126.43993631685704,6.557223872881591,1.7999164877725848,14.443690639193727
2021-03-03,1.0527988536976065,11.416350996825297,128.5309978422493,9.31459008976404,0.07754305681860515,12.217812502709586
2021-03-04,1.5912532292528707,14.653213447181658,20.78037520717716,9.970122707680137,0.01144995033965705,17.908014155253426
2021-03-05,1.055477731187931,10.041327288364808,22.12573385036507,7.513646063120821,0.12203956039773631,18.982051053006057
2021-03-06,1.1251285459363731,17.952033697300216,22.625846231240462,8.163461893438075,0.028826551608180047,19.30749853720386
2021-03-07,0.0,11.420988294727842,131.1334596828258,9.580465111554815,0.07181808164877665,20.662950851464615
2021-03-08,0.6670404950908498,14.660980313318328,113.66160571541182,8.66430499189492,0.0561481296778256,20.479183867430912
2021-03-09,0.2732455040131192,16.489711331125303,147.92996872229082,5.820052913180131,1.43949790714615,19.09505140974982
2021-03-10,1.3608697650849466,17.35373916407082,151.60820410763546,9.580381548683377,0.0851763570450432,15.057755071106415
2021-03-11,1.2135315031170884,18.01351375407519,27.33476141527384,9.5741657761642,0.0383681768912276,22.566589305055363
2021-03-12,1.24299915551066,17.700770063803414,23.691467706695416,7.271807666476864,0.07161640588973915,23.677827000263107
2021-03-13,1.154596198329945,13.818183212333947,28.87032378789162,5.98102004324994,0.028826551608180047,20.130092158124473
2021-03-14,0.0,8.98147580793824,135.46554243445192,6.502647127525265,0.0777447325776426,20.67407176225542
2021-03-15,0.817057634549033,20.69672086189304,136.76275023869198,6.703489295534636,0.0345515267780086,19.856263206080058
2021-03-16,1.3496185587940281,12.75647914401084,144.8963434186506,8.277247677187814,1.5328636547628893,14.587329906278468
2021-03-17,1.409089559910791,22.342706672478037,149.47147830579684,10.448289580085389,0.0305332009057521,15.378851891840124
2021-03-18,0.0,18.06548467320556,22.758087251655382,7.061420809658664,0.12224123615677375,22.637874974064975
2021-03-19,1.304613337788128,16.522529162290436,25.020303699193114,6.220374046921879,0.03244152596236165,24.84449055948308
2021-03-20,1.189421605704166,18.866782842651713,23.949171742747875,6.595489064036139,0.10486463488825071,24.62261949559939
2021-03-21,0.0,18.927570336693467,146.60675884844753,7.284558688237869,0.09532300960520315,22.4423497794294
2021-03-22,0.6590038626198758,17.265058212270304,139.41473920764105,12.272344847412583,0.0677997557765201,25.188433186311208
2021-03-23,0.3348596862905872,11.993155962711366,176.87614211756645,9.95846116170524,0.7326830522483623,18.542555786650617
2021-03-24,1.5242812919947533,23.572192132998595,180.33603440053574,7.285278091254769,0.07563473176199564,17.969586693386784
2021-03-25,1.1760272182525426,16.521576349559634,48.674151134298945,7.312979600407667,0.0444965035791311,25.311975307868316
2021-03-26,1.3689063975559208,17.379838949482465,23.707094973538762,7.823482398675246,0.0423865027634841,29.397647499183044
2021-03-27,1.376943030026895,17.706675559334453,17.85658107872121,18.667333379368618,0.0326432017213991,26.720996668144036
2021-03-28,0.0,17.201908882797174,150.8300842265775,9.131059167870456,0.12244291191581125,25.58204857073982
2021-03-29,1.8724962649914372,19.89681667788502,165.36690533807007,27.67786841113565,0.053836453103141155,27.30943005812929
2021-03-30,0.2598511165614957,16.974092509742196,141.81907580497574,5.326316427835256,0.9136681860851665,24.088632765192333
2021-03-31,1.2998298862711748,14.783894945022286,137.86496473185224,6.846270507161487,0.0639831056633011,20.44005306094133
2021-04-01,3.511433592740533,17.36748419927783,24.091385869325705,7.073205645861075,0.03434985101897115,25.379974374672887
2021-04-02,1.5510700668980002,18.06449280222212,24.96635764065238,6.450897228649708,0.0248082257359236,26.522172520083995
2021-04-03,1.5564278218786496,20.17702507155189,17.756830631996927,4.751720549125805,0.06990975659216715,29.556262392332382
2021-04-04,0.0,20.765355923006954,101.12975679783456,27.26779330021106,0.01335827539626655,23.341198221599054
2021-04-05,0.9777902839685148,20.25401875724609,122.74885598205881,6.709993118344237,0.18281104322493089,25.2209860343135
2021-04-06,0.3536118287228602,13.276478778634441,122.22183797020746,6.489977913104472,0.08346970774747114,26.46213733392389
2021-04-07,1.0887757780458764,20.522111848524105,106.65986694750845,9.088412721645751,0.3977643709176784,23.247385070118963
2021-04-08,1.776095776085275,18.340661702237735,18.356429424502476,8.843836575297411,0.06990975659216715,30.873189333440312
2021-04-09,1.7010872063561833,21.16767986325259,20.660243339442726,5.831115414188028,0.10697463570389765,33.66899751297332
2021-04-10,1.6742984314529363,17.938966608110725,20.32298519550592,39.69842430002904,0.0406798534659121,32.02452526866526
2021-04-11,1.9823693428402764,14.2109168659475,101.62492209950317,8.862462482615534,0.10486463488825071,32.89546136028678
2021-04-12,0.0,19.27684230496712,105.72637683237049,21.48956452787805,0.06568975496087315,32.34264812036659
2021-04-13,0.4688035608068222,14.352303664217533,108.15816749331889,26.53871456883082,1.096864158617137,27.49891508624999
2021-04-14,10.48112519147815,18.70963130071208,106.29296996754388,8.98636038388765,0.0267165507925331,26.799207504206578
2021-04-15,1.6282071970010885,17.470381929437448,17.31150940622347,12.547092597312133,0.04409315206105615,30.26788222501699
2021-04-16,7.108124949128449,17.578179233962622,17.820379201016408,9.841285735921403,0.0286248758491426,34.82687033262736
2021-04-17,1.572501086820598,18.013671585072007,16.288384732592526,19.33970601558698,0.0790480303571397,32.46047325008036
2021-04-18,0.0,17.569420209283148,90.536816379771,22.988418967663524,0.046203152876703096,30.719402817251414
2021-04-19,3.8566941071487086,23.064192784301152,88.47282217198521,28.627443817782243,0.055543102400713196,32.31457598169183
2021-04-20,4.655182786438431,13.478347048934262,92.79242642856656,18.97997333221334,1.0852125325184425,28.518630248926033
2021-04-21,3.1057252880359365,18.687265417124767,92.96388010019986,8.54385908603847,0.06548807920183569,24.463177195787072
2021-04-22,3.281811666634509,17.840244682144828,15.939985062236758,10.874541676312367,0.0457998013586282,33.29926640060817
2021-04-23,5.719228788838524,18.593265450544564,20.642078578769283,10.979683759742084,0.0803513281366368,32.48996460596399
2021-04-24,5.27497974682087,16.425943327980182,13.218781987804995,17.94373928963962,0.03625817607558065,32.85745794481387
2021-04-25,2.0587221645484046,18.589359329042864,79.86602110762684,15.731048377114519,0.01526660045287605,30.84841036882719
2021-04-26,0.550494421041385,17.97855797770797,81.17224683544914,17.219236237526104,0.12354453393627085,29.006475446119083
2021-04-27,0.3536252769198724,20.537784012108023,77.69994152969139,5.331537119529657,0.48417898191854686,27.509018605733104
2021-04-28,3.785024081191517,22.423457529101366,82.58419580249154,6.617067914194611,0.07502970448488325,24.074676730597997
2021-04-29,0.4624643973562404,21.916523082620046,14.265669667619903,6.679237326685478,0.05724975169828525,30.491735286648225
2021-04-30,6.316869117386879,20.138861562000972,15.323904218470247,7.824377412433104,0.04198315124540915,33.51976984227462
2021-05-01,4.777366666547041,22.846655771259158,15.720787984160058,8.179666500952726,0.0599647797910446,28.844458648404473
2021-05-02,0.0,22.532451655921534,73.37258498444525,8.388793896724923,0.07543305600295816,27.43595649271321
2021-05-03,0.4969601258725842,24.070754003147588,72.12002389781976,15.538642245243762,0.0383681768912276,30.063704072437826
2021-05-04,0.19951821517115625,19.68340827582251,74.20032335498051,10.849971664860947,0.5746986569703906,22.973901287925344
2021-05-05,3.301710928666147,26.919172546242756,73.7387074617458,7.1881892663116975,0.06378142990426365,23.280823047110236
2021-05-06,2.5021390189425157,28.47674661515694,13.642595908088959,7.552730494827033,0.04981812723088465,24.86324713062829
2021-05-07,1.4965549389275463,28.873571533712607,13.45216121761953,9.217607057585948,0.07945138187521465,30.16698622338607
2021-05-08,6.299484548881404,26.8104583647449,10.601070434763278,9.417914350718616,0.036661527593655555,28.223062082201817
2021-05-09,3.5652184009848287,31.232376108996274,57.36522356852807,7.51463015278344,0.03244152596236165,26.981035258834215
2021-05-10,2.7212281321058227,34.91281418654764,63.24710487257843,13.306737368011785,0.01526660045287605,28.957949703867026
2021-05-11,1.1612184956994145,29.72099799868994,55.515156128449625,8.25303682567808,0.012504950747480526,26.790338249110082
2021-05-12,1.8145309100116525,41.016558552715665,57.916872588317474,7.795918542258651,0.025009901494961052,20.89066664928786
2021-05-13,7.544119255222399,31.20024385679679,9.107236833310475,7.770333133470842,0.025009901494961052,29.819453448557443
2021-05-14,2.7258306860275123,36.013068973895834,10.857059062886524,9.065862611846898,0.003816650113219,32.799984621350326
2021-05-15,2.884576589696447,27.746251428427076,7.113912933562553,11.619001821567128,0.028826551608180047,30.782661284197417
2021-05-16,3.6336354210933575,22.559899062570473,44.30251453370262,7.453405256167173,0.0639831056633011,29.752886202813585
2021-05-17,2.6028883592480194,33.177560014996274,50.93586981440502,16.5251149345742,0.0154682762119135,33.52900285415945
2021-05-18,4.895024043187553,30.561453235911888,40.644987913371004,7.717638767924673,1.1957860356847043,29.62817465441866
2021-05-19,2.7154689591885717,32.3304227217823,41.38043868584674,5.705230933766645,0.0154682762119135,26.640691956641227
2021-05-20,0.5452231753361221,18.584003010617938,7.159536853622731,7.195108644071967,0.0406798534659121,32.64101975551444
2021-05-21,2.0866369461286265,38.0776742987598,7.688959955191447,11.11716884711421,0.0,38.49523034345621
2021-05-22,8.328244254322215,44.31534471796743,5.617110054685421,7.325111482976017,0.01948660208417,34.94006382182942
2021-05-23,2.692405090273114,42.62197628819996,29.149930639204694,8.245615930557559,0.0779464083366801,30.203379823773837
2021-05-24,1.2290226841932996,31.970979166219834,34.2773662887296,12.069243603824608,0.03856985265026505,33.29037231432607
2021-05-25,1.930262985707481,31.092350048487614,34.20957819588115,6.740347011346727,1.105643282585305,25.54294086858156
2021-05-26,1.3671666120015962,34.24667735131932,30.367996603991333,5.385560439995959,0.04409315206105615,30.262320998152795
