week,AFR,AMR,EMR,EUR,SEAR,WPR
2020-12-14,-0.0,-4.226122043250523,-0.3756161756558289,16.09995814117037,0.0024526039678598953,-3.0927507058680686
2020-12-21,-0.6032328309044328,1.3828416164624944,-2.979471798280777,129.13266082401307,-0.764891276001515,-9.368519852446912
2020-12-28,-0.6829468942714086,2.2804372796924994,-3.2842466445193668,129.63061029210428,-0.8682447742973982,-10.124964823535553
2021-01-04,-0.840985232854183,5.411437305595243,-3.887648848627607,101.9276722503314,-1.0731526507888518,-11.618002828001625
2021-01-11,-1.2934502594994002,0.0,2.28845628660585,84.59307072069865,-1.6584383849805324,-11.90231570479449
2021-01-18,-1.1244358190448003,0.0,2.2046069847025995,65.46019701828888,-1.4398041098274033,-11.142916512026972
2021-01-25,-0.9018471160042227,0.0,2.719608718922581,62.79706373730433,-1.1515913973194998,-4.4433960713609535
2021-02-01,-0.3734195903533585,0.09873687954509336,-2.096147548205177,59.36447559682297,-0.4669419609496115,-3.076093065889471
2021-02-08,-0.6663157872259705,-0.0,4.879203145712345,51.432267028832484,0.0,-0.9650974651010014
2021-02-15,-0.6811133188536926,-0.0,6.4381706773451075,50.284845319770184,-0.0,-4.706653993778909
2021-02-22,-0.8046945642129989,-0.0,13.080511402815914,57.10557902788048,0.015887906904079818,-5.002181414311754
2021-03-01,-0.8855374683392436,-0.0,17.80729674719277,70.50849607537533,0.0017203038079345312,-5.10569330222642
2021-03-08,-1.0397735133792085,-0.0,23.929274379848152,69.07457858855028,0.14424749139989768,-6.8784651168072575
2021-03-15,0.9907985525089471,-0.0,33.22303313490716,71.37232664944898,0.7434843793027845,-7.149891918769292
2021-03-22,-1.3848723942056977,0.0,34.6743175440013,88.68805926392419,1.9449946952254327,-9.6694527528826
2021-03-29,0.36862543143803217,0.8443462792267091,33.27869089647638,53.68828299794453,6.510468802246798,-12.685314659014256
2021-04-05,-1.5434757416542915,0.7905341932602816,40.212203931838594,31.505210582711143,9.55492072002861,-12.446655052785028
2021-04-12,7.548208628335474,0.0,29.869706301303985,34.76131080500543,10.742967359124792,-8.830974631251529
2021-04-19,3.894589370361744,0.0,26.533150691881637,17.782307392983533,13.935851682902804,-6.818906754958348
2021-04-26,5.886412977595638,-0.0,17.643112136513874,21.609986895216785,32.81526218241985,-3.8416845947541187
2021-05-03,3.1907697757355096,-0.0,18.239367291315375,19.02868130107136,37.618898057342896,-4.211585432466327
2021-05-10,0.20409460067792584,-0.0,13.095066292365004,7.978667571801662,63.700611798497185,-5.899722017591897
2021-05-17,1.7564684003752247,4.693672553204706,15.97771375419638,0.0,82.89922384415323,-4.158891315263606
2021-05-24,0.9101910983067687,8.744159160434654,20.025457450949958,0.0,60.05716093493267,-1.4975390308327725
2021-05-31,1.249006072314161,5.781099165226154,12.638510184092112,-0.0,25.755456717081866,1.2161119769837985
2021-06-07,1.3231786518635742,7.732273072891977,10.142690409257362,-0.0,19.301176437727868,3.5965348323263377
2021-06-14,8.34076510688233,7.940000231057375,7.779934926790224,-0.0,13.408093497417285,6.5800141371012275
2021-06-21,7.5151644361143495,8.560162367267036,3.0743240428583625,-0.0,11.222345830910161,6.573533115075348
2021-06-28,7.558697989008628,8.971029511941746,5.597443050642976,-0.0,8.863155323852075,6.176427479156228
2021-07-05,12.481906574266363,33.155266061990446,4.234079885870899,-0.0,5.5202417808439606,9.002160566395203
2021-07-12,16.419656137159063,62.54655304191259,0.9802452099541066,0.0,5.8257961088048,5.321785431146505
2021-07-19,15.5171950215073,2.7743072437762137,-0.8881364022587857,0.0,5.101740399051906,1.464108056119528
2021-07-26,19.92877361523975,-0.5948886641058095,1.548447681486886,3.43969860888231,5.908314900340344,2.0803665888430487
2021-08-02,22.989350640652518,-4.25577932819245,4.019312234135303,11.061526480575203,6.228722494582572,16.688935256887344
2021-08-09,16.247448004234133,-3.3177351208655246,3.2529526146392973,11.557976199811286,5.331328854773304,45.17677582501853
2021-08-16,1.645110600107015,0.04948942567946801,0.01872044570597886,0.0,3.271088717501385,60.43332302437031
2021-08-23,7.391115728248868,0.0,-0.5688854724454471,15.368445981941171,5.911956355379387,82.33553127823946
2021-08-30,8.828979492613822,19.219797663067844,-0.02863554445439131,14.407792732252318,5.58997783068978,0.0
2021-09-06,4.756370433828401,10.459351456287283,0.0,6.094050929705766,2.8935332026212994,-0.0
2021-09-13,14.09109565184125,9.415899137950536,-1.8824563691676444,4.797498309959849,2.85856322705696,0.37288592659394837
2021-09-20,6.818762298805518,10.282789033903768,-2.6361727868557656,1.9868246020640612,2.3193750353951983,33.07570815618426
2021-09-27,5.63166321593636,10.493411193700965,-3.079298508242914,1.4690163795802036,1.990360975306361,18.978517860201652
2021-10-04,3.289969188803372,0.0,-1.8338713111501468,15.341323758707432,1.1799629375777774,9.615006321981912
2021-10-11,5.821996841995162,-3.0158343599507784,-0.0,45.81955032959353,3.1716757057046436,14.865285879099046
2021-10-18,4.305350284928143,-0.0,-0.5779503162010684,62.66911598943235,3.4031177397256465,5.852658248648359
2021-10-25,3.9697859052158204,4.509482199212837,-1.379883035115073,77.5657350983978,2.419075779905626,-1.1521217780298016
2021-11-01,8.538761284330679,0.7391505879975888,-0.0,85.91246857890364,3.909557142716951,-3.4660709990523983
2021-11-08,6.0350487515821065,31.350798587239225,-1.2866646692888253,82.82307844321791,5.128564670888088,-5.813026713644419
2021-11-15,3.153837133563301,13.529803019337763,-0.0,89.91981706352996,2.1604733100070224,-6.860308043544256
