week,Africa,Asia,Europe,North America,Oceania,South America
2020-12-14,0.004371041343176594,0.04747409218161329,1.0040343575924138e-06,-5.700958202333119e-06,-0.007132767440118795,0.040275804757046
2020-12-21,1.031656205080501,8.561059673546822,36.372494573972396,15.88605578078707,7.2786956841025985,7.4342709293440885
2020-12-28,1.306415341610477,11.542177418933134,43.38675602863354,18.288213315711797,8.011488595630475,9.68345089944962
2021-01-04,1.4384113388882596,12.250737636033268,46.79837602813059,20.390154388448128,9.143871342679956,10.589923465564691
2021-01-11,1.2880340923497766,11.487077774673747,43.03927063788311,17.983427594144995,7.829037871144306,9.562725653305582
2021-01-18,1.1185538773137527,10.652407032141252,38.8787336627087,15.263744599933055,6.33239512243224,8.408326564364815
2021-01-25,1.044695114554241,10.33877559606059,37.21107400559901,14.06419065965876,5.651473111542554,7.911629904070472
2021-02-01,1.000330869474893,10.022639221996954,35.83708733065184,13.379704266946801,5.315371766962184,7.5970642069650856
2021-02-08,1.2534531406905864,10.842996075384798,41.11419769374289,17.66776130293904,7.846265816509649,9.25553742167639
2021-02-15,0.9752214668331465,9.809866160004239,34.3929038611383,12.804584932205012,5.046800780431071,7.436002909220797
2021-02-22,0.933733549532462,9.538766615996398,33.653884008129694,12.322463973988105,4.800163270619027,7.127246056347272
2021-03-01,0.9752288385636144,9.831427118018226,34.923316605030486,12.96116695254195,5.1150869643148384,7.42134685614162
2021-03-08,1.0061191623267736,10.050379851410346,35.89295535141797,13.443754362897735,5.352572689756556,7.639602307296632
2021-03-15,1.0530550905768066,10.35088347982863,36.73083091889578,13.997914766561372,5.63861008926993,7.987413839533868
2021-03-22,1.0664653604211618,10.475995505457396,37.66753085502048,14.347030149471792,5.7977118178844,8.069624546895245
2021-03-29,1.8320800330551092,14.660196917414888,57.27604947056143,26.380762081421707,12.255673370845736,13.352009842228842
2021-04-05,1.4604373368901225,12.566083743132873,47.95020751903203,20.688094389816786,9.22172676371111,10.765894171371732
2021-04-12,1.1487376763912258,11.029900547760064,39.69522275904166,15.47816827264836,6.366678566174115,8.665144093988095
2021-04-19,1.3196062026598405,12.090377120675633,44.53252306802712,18.159920022589667,7.751392111740716,9.856617338371693
2021-04-26,1.135555940106281,10.936369559819504,39.28785669883035,15.274576978611185,6.266536086552326,8.571740620131182
2021-05-03,1.1067494991895768,10.729987450114608,38.38833821792667,14.829012256924969,6.048226998691535,8.367504956752285
2021-05-10,1.0476312165887114,10.329126108287896,36.62554368070891,13.914120378946615,5.5901780115167155,7.950584998136694
2021-05-17,1.1886112665531825,8.796744932989702,32.73281083173034,16.505658922905152,7.958167423666861,8.661231156383185
2021-05-24,0.9606588460337256,7.098011413294942,25.26854434994334,12.94467564972332,6.241571146746651,7.04266269816399
2021-05-31,0.7636309362008201,5.922359902233702,19.794876854477636,9.82753700224454,4.612253544969912,5.676042078374269
2021-06-07,0.6350845175449911,4.587691030551364,14.33283702532518,7.872122599671688,3.832745728464306,4.721398619001092
2021-06-14,0.552374999814056,3.8996892855984564,11.373776226944546,6.585765050016268,3.2436165304876123,4.126635348865998
2021-06-21,0.5194823577073158,3.6102906069063794,10.146750802388949,6.077187828156196,3.017614829340733,3.8882628587287242
2021-06-28,0.6988897957557895,4.057543310350221,13.432067967626443,9.132282055188544,4.87716361736356,5.049184869303408
2021-07-05,1.0821403577176252,5.945489634119514,23.19404542695128,15.40426955382292,8.321620053256712,7.646364433368634
2021-07-12,1.600771877299221,9.88893843542087,40.4324447155104,23.49331150562568,12.186970608362097,11.337823190577883
2021-07-19,2.055443066778992,13.198806951235845,56.16547753975954,30.989422525197945,15.839043832640177,14.515259265535018
2021-07-26,1.8647239997793748,12.615701366124467,56.54606400864963,29.220243352587083,14.639084155845374,13.107557768984723
2021-08-02,1.3965254091784263,11.310232396701924,47.26078113272102,21.180268227689627,9.812876591343265,10.072459695807598
2021-08-09,1.5612419238172761,11.846801776793585,51.347860580036055,24.19284127879728,11.568351245097398,11.127300726083503
2021-08-16,2.258751551296159,15.469421613478573,69.02168787511181,35.33456800380822,17.621681136614985,15.90194392723165
2021-08-23,2.3737324763762198,16.278060642209873,72.5530776135975,37.11214694597893,18.49914926448744,16.715800477204443
2021-08-30,1.8215296360216662,14.063651138565962,59.890098942793855,27.907583894662626,13.235223014068811,13.040544766380963
2021-09-06,1.750374752393537,13.556788857940395,57.685692331316055,26.809273897479763,12.695843059330462,12.536089506076022
2021-09-13,1.7810932668990693,13.775923903974858,58.63831212660742,27.283349420661832,12.92852505543097,12.753908606171958
2021-09-20,2.279174790119922,15.613721352364164,69.65092929678666,35.65013299027508,17.77716605221531,16.046586461754618
2021-09-27,2.2603269545322795,15.482543529708938,69.07448149824111,35.357813063169104,17.632274246249164,15.913413043049177
2021-10-04,2.207306216388895,15.075527589999595,67.3460256144765,34.5475592357464,17.247033276490253,15.533813289509176
2021-10-11,1.3079430175853675,10.258052597880576,44.127931448561924,20.22191634962388,9.525067813778175,9.35893392666247
2021-10-18,1.5775647913272612,12.322131122102016,52.32151864220053,24.142987363505902,11.388015819877383,11.310471941088188
2021-10-25,1.577443255105589,12.335055217379052,52.336867656838166,24.129930660439765,11.375623177277616,11.312164979709095
2021-11-01,1.5378647109722232,12.03674540764849,51.08370153699997,23.53080589600498,11.088491398475192,11.028701831181733
2021-11-08,1.6595992748823307,12.922563191653893,54.88814093328873,25.39719765934564,11.996991741357165,11.894925476933505
2021-11-15,1.5787725490262412,12.340361869095709,52.32332770619123,24.13689155460776,11.380797702519805,11.322687715385547
2021-11-22,0.9396767948021466,8.324847369442864,34.27860088591689,14.186304871424218,6.262210476106813,6.852725691073418
2021-11-29,1.471967184533545,11.489130434070853,49.08615939680799,22.629765351768725,10.68006007735297,10.541212494426407
2021-12-06,1.4159348113086627,10.905578660486183,47.55456597008364,22.073491855421672,10.4873154953431,10.092241272971618
2021-12-13,1.303364193594878,10.108382869633857,44.1824817660936,20.369780600897855,9.648700467137024,9.290876689500289
2021-12-20,1.4442159710981803,9.399730963580282,47.51240228599108,24.395378554457878,12.369528445617762,9.921217776639262
2021-12-27,2.36710593945987,14.9358034257987,68.74806095741258,37.43591701094345,19.21805228603497,16.497952171615264
2022-01-03,3.2710561152069713,22.443906695284763,95.19793402731926,49.47178174424774,24.662218614922732,23.220528604775577
2022-01-10,3.4302492283023884,23.574131771930762,100.1105214952207,51.92719475538955,25.869690795588518,24.348973602753002
2022-01-17,3.442724621007213,23.665047453731248,100.51637784055148,52.12381265258483,25.965377839436297,24.43716681380792
2022-01-24,3.536304323703537,24.32941120988417,103.39939052982409,53.5655719785086,26.67438356581656,25.10068627544188
2022-01-31,3.548502551247814,24.41615779686233,103.77538225969447,53.75338358674965,26.76667936770584,25.187204447065106
2022-02-07,3.520621584216968,24.220564085608093,102.93141521243591,53.32598780294805,26.55549447604683,24.989502741484134
2022-02-14,3.4236591415998077,23.565626878784776,100.52824665850557,51.99181748872608,25.885541836797955,24.288074717125877
2022-02-21,2.8681260281875263,19.593437353106747,83.36949814804105,43.454098624091316,21.699213922946665,20.344064746702706
2022-02-28,2.8168928076215054,19.243157784605103,81.8224145017926,42.658241658909375,21.30202482094175,19.982806853018815
2022-03-07,2.238988773571051,16.031567424026015,66.54803184270018,33.47986609408318,16.403430059874893,16.000936464851232
2022-03-14,2.1294015130429664,14.600094081406743,65.72319008867703,33.516798970839886,16.707241893889663,14.970662770420072
2022-03-21,2.239350568190867,15.389750182905379,69.1518790120762,35.21335141061025,17.53763546223884,15.750830407205692
2022-03-28,1.2605205066317116,9.564911200195358,42.211697119526924,19.794551745199627,9.469543624664071,8.95556588430477
2022-04-04,2.0880654398678753,14.295200968212319,64.44271359448032,32.89227376099519,16.40508047562331,14.675116991078857
2022-04-11,1.8914799333811017,11.821624728415069,59.970004993881346,31.802156264591467,16.338299429655972,12.964011523434994
2022-04-18,1.9117756889545834,11.965445206503368,60.594977373024825,32.11508963429789,16.492305053812068,13.107864618750892
