date,AFR,AMR,EMR,EUR,SEAR,WPR
2020-12-19,5.12333137971071e-05,0.10441011343312948,-0.008848411058016953,0.5744666660924137,0.011396121645474433,0.14451653056968447
2020-12-20,-1.731223679762907e-05,0.11656018099783218,-0.006101529839722533,0.6015893091070794,0.011280232355010477,0.15584867872458075
2020-12-21,4.332586631022345e-05,0.10495375079699236,-0.008787611835023563,0.5757365044730344,0.01134996289286296,0.1450845233502533
2020-12-22,0.007768463418734275,9.591360239790953,3.7312798746497795,14.935350963298955,0.38334511761739387,7.15522093205777
2020-12-23,0.00709170839895463,9.480397768840346,3.6855838205849416,14.768374890992996,0.3772197742166454,7.0746588733677465
2020-12-24,0.007042486406319217,9.472266930544992,3.6822352956650644,14.756160206598146,0.37677323509928423,7.068756937703544
2020-12-25,0.007867478698421677,9.607751392114983,3.7380250617664954,14.960007397878135,0.3842448179201839,7.167125145286288
2020-12-26,0.00782489079977204,9.600728888828291,3.735134275819868,14.949442770362863,0.38385847282732705,7.162025735592907
2020-12-27,-0.0001145923774855971,7.990153997194872,3.074136990783437,12.526889875622224,0.2983669071304379,5.992354532134762
2020-12-28,0.00764558247623431,9.569552438844669,3.7224108003931424,14.902130187181681,0.3821863964249131,7.139267950499481
2020-12-29,0.007687596844544342,9.576912393650677,3.7254167706914734,14.913263619372753,0.3825788364873227,7.144636422366944
2020-12-30,0.007693939577205033,9.577596530510755,3.7257183413503077,14.914241061873872,0.3826269146229578,7.145112990842041
2020-12-31,0.00699602546438041,9.46470013240352,3.6791172449456018,14.744773439195589,0.376353910536607,7.063264864461226
2021-01-01,0.003155472402618794,8.82258204395689,3.4150360362785412,13.778457549682049,0.3412120887479361,6.596781301981203
2021-01-02,0.003659344576776345,8.902935828495899,3.4481956372442855,13.899552455765168,0.34572487147184044,6.655071115437354
2021-01-03,0.005005476379753022,9.131859119336667,3.5423189881278665,14.243437030196729,0.35815350304739574,6.821356490071776
2021-01-04,0.008199134799891218,9.662072664660984,3.760429000197961,15.041487155497338,0.38724054407950753,7.2065197447202145
2021-01-05,0.008195530000486508,9.661513562217317,3.7601968948900346,15.040651138228613,0.38720876596164433,7.206115732143939
2021-01-06,0.008260968906462956,9.672310783739153,3.7646412876194573,15.056894493986091,0.38780258237409565,7.213956371550143
2021-01-07,0.009280915643571867,9.841046198711867,3.834034032655591,15.311122162514824,0.39707529535904806,7.336563657749524
2021-01-08,0.00876799898014122,9.757253180918168,3.7995224030314065,15.184969335894959,0.39243898465378174,7.275727640500105
2021-01-09,0.008865301852440095,9.771089080359577,3.8053005520622127,15.20579556108386,0.3932698257569903,7.285703978843007
2021-01-10,0.006273047021229449,9.343543521843648,3.629375126076316,14.562019901280804,0.3697404491015652,6.975145012336879
2021-01-11,0.008349570274949295,9.687168492479696,3.7707439209288784,15.0792805620721,0.3886128277147016,7.224758952356767
2021-01-12,0.00821809476322156,9.665367224742264,3.7617759623929103,15.046467244197977,0.3874169411089591,7.2089214421044945
2021-01-13,0.007600261947929368,9.56229818480157,3.7194124651995844,14.891248806886251,0.3817809868285117,7.134012592490346
2021-01-14,0.00899740793791418,9.792907939177901,3.8142800984854843,15.238626155001556,0.39446920501097676,7.301549985116422
2021-01-15,0.008132689580746059,9.651332612779878,3.7559810935682707,15.025484734782491,0.3866456191008551,7.198752967622517
2021-01-16,0.005990680650760949,9.296905246492381,3.6101284973565093,14.492287493352224,0.3671850025551339,6.941345011487882
2021-01-17,0.07512037494657817,13.345461629836878,5.650867108625077,19.756168078632022,0.8032343604681119,9.51105449506796
2021-01-18,0.0825001652170552,14.507385110403314,6.131360149816954,21.50277233659354,0.8688168832674781,10.352827397412854
2021-01-19,0.03854528223809145,11.47844206327362,4.672089065429161,17.406520642950724,0.5799354739291548,8.36286780722084
2021-01-20,0.009406954479379812,9.85995887898934,3.8419064602022974,15.339440699666856,0.39817215978684195,7.3502142482094435
2021-01-21,0.0036928398845539525,8.908538142586,3.4505003867781867,13.90798064872043,0.34603167904186927,6.6591402199824
2021-01-22,0.008654077389359341,9.737343491173554,3.7913733142384003,15.154984117235493,0.39137834693031937,7.261228001484528
2021-01-23,0.06717146522239498,12.092076196797349,5.134865652615888,17.858958917445463,0.7327682309928002,8.60015134105531
2021-01-24,0.07341215393926272,13.076921363621244,5.539792786871725,19.35256177079827,0.7880645652823199,9.316531078939065
2021-01-25,0.08103102205266148,14.27617779877232,6.0357451622267835,21.155223918442033,0.8557642552799251,10.185328561701477
2021-01-26,0.02815736816433336,11.017282678422998,4.418399297383333,16.85471526386438,0.5182610576033359,8.091217637600264
2021-01-27,0.009635544031503167,9.901239549729196,3.858685560504445,15.40219137936339,0.4003421272734182,7.380412554795053
2021-01-28,0.005106790898122457,9.145986356997186,3.5481426614251013,14.265267262498757,0.35900810071170003,6.831644884309417
2021-01-29,0.00805293121035065,9.638795923257856,3.7507869199537867,15.00670891438481,0.3859380795779456,7.189683218519976
2021-01-30,0.0031419004830498492,8.814008473245796,3.411601877574093,13.766076015586354,0.3408920543616773,6.590517348187061
2021-01-31,0.0034180530007790703,8.868379200491601,3.433803238626517,13.847421855186472,0.343666491079222,6.630111319528276
2021-02-01,0.004213620188464471,9.002196560315635,3.4888297878775845,14.048733784479435,0.3509733838273138,6.727327054161856
2021-02-02,0.003269457146323853,8.843197551880385,3.423456469063482,13.80952695989176,0.3422967990309259,6.611809712788212
2021-02-03,-0.00011944416040260573,8.075216810728461,3.1086926974769056,12.654898790806515,0.3022464021891093,6.054061547857192
2021-02-04,0.0026345015960073204,8.722488798850936,3.3741687609507434,13.627872712560789,0.3360132147243262,6.523841953280246
2021-02-05,0.0064541790712200975,9.376502850610388,3.6427639787835804,14.612118050267858,0.371466015249297,6.999262546001407
2021-02-06,5.882194014735843e-05,8.216518745590882,3.1665661820369793,12.867584416994708,0.3091900641368513,6.156275444843283
2021-02-07,0.004327348507813037,9.021849882000652,3.4968832042151456,14.078372027618457,0.3520316874028013,6.741633299527445
2021-02-08,0.07201243501569123,12.855226763558989,5.448182068042313,19.019154211754238,0.7755893162754963,9.155854684392892
2021-02-09,0.05458757261964072,10.809704063399083,4.522207850645516,16.213783470145678,0.6284507438962493,7.76199038410677
2021-02-10,0.04856014124033221,9.860758399814438,4.115260471171958,14.850290060893839,0.5712939521044178,7.091853556233637
2021-02-11,0.020044101793138668,10.088788755491315,4.0167187921637595,15.49586218769132,0.4554269088058987,7.435888335609405
2021-02-12,0.05886633508272855,12.410786158818746,5.179462490404067,18.534168178831084,0.7014400865026074,8.91750613893003
2021-02-13,0.10110641486991172,9.724632560029882,4.384420760222817,13.916038480108272,0.7619925895359284,6.685913329584173
2021-02-14,0.07706665227356203,13.652135017839484,5.777671532911185,20.217201185700883,0.8205364938215826,9.733244038807443
2021-02-15,0.10309586082397842,11.32457190830135,4.913279463670245,16.781544506927077,0.8003493392798412,7.99066341632816
2021-02-16,0.07164633025396022,9.751197177692857,4.1631307849985,14.57707885727444,0.6398638415390786,6.937093670070104
2021-02-17,0.0911921210638234,9.443591791253953,4.12645411223301,13.991430136111715,0.6918479299347321,6.638662328791776
2021-02-18,0.10484066584435672,10.416131919760254,4.662160095394548,14.984734569764242,0.7977356442789676,7.195767881673011
2021-02-19,0.059635334600697934,10.675619361263605,4.362445083154664,16.3329980355019,0.5876964591442305,7.790374602584053
2021-02-20,0.1057670120150568,10.543188504593568,4.71601159213498,15.172048584130465,0.8055415149876057,7.286452565477803
